03661	8.831	-67.541	11.207	-70.685	75.000	433.351
01549	8.834	-67.534	11.207	-70.685	73.000	433.704
01111	8.748	-67.534	11.207	-70.685	80.000	439.552
01113	8.713	-67.521	11.207	-70.685	77.000	443.100
01032	8.512	-67.586	11.207	-70.685	72.000	451.994
01986	8.475	-67.593	11.207	-70.685	0.000	454.109
01965	8.446	-67.589	11.207	-70.685	63.000	456.640
02339	8.441	-67.572	11.207	-70.685	55.000	458.318
01114	8.435	-67.554	11.207	-70.685	74.000	460.291
02210	8.430	-67.536	11.207	-70.685	61.000	462.101
01134	8.423	-67.516	11.207	-70.685	67.000	464.208
01270	8.408	-67.505	11.207	-70.685	70.000	466.311
02224	8.402	-67.486	11.207	-70.685	66.000	468.211
00813	8.395	-67.469	11.207	-70.685	55.000	470.240
00807	8.392	-67.450	11.207	-70.685	69.000	471.975
02215	8.386	-67.435	11.207	-70.685	73.000	473.676
00742	8.375	-67.420	11.207	-70.685	80.000	475.655
01871	8.359	-67.412	11.207	-70.685	70.000	477.507
01747	8.354	-67.399	11.207	-70.685	87.000	478.904
03675	8.350	-67.385	11.207	-70.685	83.000	480.435
01574	8.335	-67.373	11.207	-70.685	80.000	482.520
01940	8.832	-67.344	11.207	-70.685	76.000	450.653
01009	8.317	-67.331	11.207	-70.685	61.000	487.283
00999	8.317	-67.310	11.207	-70.685	63.000	489.036
02363	8.281	-67.290	11.207	-70.685	62.000	493.352
02292	8.265	-67.278	11.207	-70.685	62.000	495.432
04157	8.252	-67.266	11.207	-70.685	61.000	497.464
00811	8.242	-67.250	11.207	-70.685	62.000	499.443
01002	8.272	-67.210	11.207	-70.685	66.000	500.606
01056	8.270	-67.191	11.207	-70.685	63.000	502.392
00743	8.273	-67.148	11.207	-70.685	59.000	505.735
01312	8.257	-67.136	11.207	-70.685	57.000	507.869
00724	8.245	-67.121	11.207	-70.685	57.000	509.987
01178	8.226	-67.111	11.207	-70.685	56.000	512.180
00846	8.218	-67.104	11.207	-70.685	56.000	513.370
01047	8.211	-67.099	11.207	-70.685	44.000	514.307
00837	8.204	-67.093	11.207	-70.685	60.000	515.339
00780	8.194	-67.088	11.207	-70.685	61.000	516.463
02368	8.185	-67.083	11.207	-70.685	60.000	517.527
00866	8.177	-67.076	11.207	-70.685	59.000	518.641
00849	8.170	-67.070	11.207	-70.685	64.000	519.643
00728	8.161	-67.065	11.207	-70.685	65.000	520.708
00727	8.152	-67.060	11.207	-70.685	65.000	521.791
02293	8.146	-67.060	11.207	-70.685	59.000	522.267
01186	8.093	-67.074	11.207	-70.685	52.000	524.943
01935	8.054	-67.058	11.207	-70.685	53.000	529.090
02340	8.039	-67.046	11.207	-70.685	60.000	531.149
01138	8.023	-67.035	11.207	-70.685	57.000	533.262
02273	8.021	-67.014	11.207	-70.685	56.000	535.104
01021	8.015	-66.994	11.207	-70.685	55.000	537.256
01065	8.009	-66.978	11.207	-70.685	52.000	538.994
01269	7.996	-66.965	11.207	-70.685	51.000	540.998
01048	7.975	-66.959	11.207	-70.685	54.000	543.113
02365	7.959	-66.948	11.207	-70.685	52.000	545.148
01161	7.941	-66.939	11.207	-70.685	51.000	547.193
